Open,High,Low,Close,Adj Close,Volume,MA5,MA20,MA60,MA240
26664.60938,26832.7207,26597.82031,26828.4707,26828.4707,346350000,26554.88242,26512.08057,25825.71885,26300.12044
26924.7793,27221.66992,26924.7793,27201.51953,27201.51953,366000000,26687.27227,26568.79258,25875.37767,26307.44578
27170.82031,27394.09961,27145.25,27386.98047,27386.98047,322460000,26901.93828,26652.83711,25935.74769,26313.84015
27321.67969,27456.24023,27223.55078,27433.48047,27433.48047,321170000,27102.97031,26720.74609,26005.50618,26322.2299
27488.21094,27803.85938,27488.21094,27791.43945,27791.43945,360340000,27328.37813,26806.02803,26074.94118,26329.10828
27961.64063,28154.88086,27624.50977,27686.91016,27686.91016,428220000,27500.06602,26858.24404,26141.63268,26335.83573
27860.24023,28043.89063,27843.32031,27976.83984,27976.83984,340210000,27655.13008,26913.58105,26197.95719,26342.05841
27922.50977,27986.09961,27789.7793,27896.7207,27896.7207,360160000,27757.07813,26971.68154,26259.45488,26349.61257
27828.92969,27977.81055,27759.39063,27931.01953,27931.01953,275540000,27856.58594,27034.63506,26315.37354,26355.81857
27970.05078,27999.81055,27816.40039,27844.91016,27844.91016,286860000,27867.28008,27092.83711,26371.55339,26360.19324
27853.48047,27891.11914,27668.78906,27778.07031,27778.07031,276170000,27885.51211,27139.72061,26426.76855,26363.92415
27811.25977,27920.41992,27647.66992,27692.88086,27692.88086,311460000,27828.72031,27174.07266,26471.73141,26367.69174
27622.67969,27781.46094,27526.25,27739.73047,27739.73047,304550000,27797.32227,27228.44268,26508.25576,26371.94549
27758.13086,27959.48047,27686.7793,27930.33008,27930.33008,372720000,27797.18438,27301.46465,26550.41725,26376.82642
28077.58008,28314.93945,28041.75,28308.46094,28308.46094,383880000,27889.89453,27387.64922,26599.17311,26381.26804
28347.41992,28400.74023,28094.57031,28248.43945,28248.43945,338420000,27983.96836,27481.10723,26645.39678,26385.90304
28257.88086,28353.80078,28153.91016,28331.91992,28331.91992,327070000,28111.77617,27570.72471,26688.55127,26391.80075
28384.07031,28634.2207,28363.92969,28492.26953,28492.26953,404340000,28262.28398,27679.65566,26725.59092,26398.2302
28601.28906,28733.34961,28487.98047,28653.86914,28653.86914,369740000,28406.9918,27790.93311,26765.12507,26403.57591
28643.66016,28643.66016,28363.55078,28430.05078,28430.05078,517320000,28431.30977,27879.21563,26787.10957,26410.03787
28439.60938,28659.25977,28290.7207,28645.66016,28645.66016,423410000,28510.75391,27970.0751,26804.99658,26419.0605
28736.78906,29162.88086,28713.5293,29100.5,29100.5,539510000,28664.46992,28065.02412,26835.46657,26424.65525
29090.69922,29199.34961,28074.75977,28292.73047,28292.73047,650080000,28624.56211,28110.31162,26857.17891,26430.17834
28341.05078,28539.75,27664.67969,28133.31055,28133.31055,694640000,28520.45039,28145.30313,26907.26458,26432.38742
27925.23047,27925.23047,27464.90039,27500.89063,27500.89063,580860000,28334.61836,28130.77568,26938.85378,26436.75972
27711.71094,28206.21094,27704.53906,27940.4707,27940.4707,460590000,28193.58047,28143.45371,26975.14229,26439.73609
28022.50977,28174.7793,27447.08008,27534.58008,27534.58008,442850000,27880.39648,28121.34072,26995.88561,26442.85614
27613.85938,27828.82031,27448.15039,27665.64063,27665.64063,435330000,27754.97852,28109.78672,27021.6528,26448.77402
27718.74023,28086.06055,27718.74023,27993.33008,27993.33008,380750000,27726.98242,28112.90225,27053.53997,26456.76143
28139.75977,28231.06055,27931.44922,27995.59961,27995.59961,414520000,27825.92422,28120.43672,27088.94229,26464.39202
28031.68945,28364.76953,28021.66992,28032.38086,28032.38086,416650000,27844.30625,28133.15225,27122.39928,26469.92644
27834.17969,28056.78906,27647.92969,27901.98047,27901.98047,437230000,27917.78633,28143.60723,27151.4973,26474.84061
27864.86914,27946.68945,27487.9707,27657.41992,27657.41992,698710000,27916.14219,28139.4917,27188.35531,26478.93919
27484.71094,27484.71094,26715.15039,27147.69922,27147.69922,523660000,27747.01602,28100.36016,27211.72363,26482.8649
27170.33984,27333.08984,26989.92969,27288.17969,27288.17969,420720000,27605.53203,28049.34609,27249.60078,26483.97515
27413.59961,27464.46094,26716.11914,26763.13086,26763.13086,459470000,27351.68203,27975.08066,27269.05628,26483.97036
26716.08984,27094.84961,26537.00977,26815.43945,26815.43945,447810000,27134.37383,27899.25664,27285.76559,26485.5812
26694.50977,27239.28906,26635.38086,27173.96094,27173.96094,388900000,27037.68203,27833.34121,27309.74876,26487.91145
27362.14063,27722.59961,27362.14063,27584.06055,27584.06055,401860000,27124.9543,27779.85078,27339.02712,26489.78928
27560.24023,27605.59961,27338.08984,27452.66016,27452.66016,303820000,27157.85039,27730.98125,27358.4543,26492.93853
27514.64063,28026.33008,27511.06055,27781.69922,27781.69922,452550000,27361.56406,27687.7832,27389.97962,26497.29978
27940.63086,28041.46094,27669.25977,27816.90039,27816.90039,373450000,27561.85625,27623.60322,27419.13997,26500.86299
27536.39063,27861.42969,27382.93945,27682.81055,27682.81055,392770000,27663.62617,27593.10723,27452.08532,26506.53191
27825.41992,28162.64063,27825.41992,28148.64063,28148.64063,318210000,27776.54219,27593.87373,27486.64098,26510.44362
28214.24023,28354.48047,27728.0293,27772.75977,27772.75977,435030000,27840.56211,27607.46719,27514.75697,26516.685
27971.35938,28369.66016,27971.35938,28303.46094,28303.46094,328750000,27944.91445,27625.6167,27542.43815,26522.79937
28348.85938,28459.13086,28265.56055,28425.50977,28425.50977,314750000,28066.63633,27670.16318,27568.36165,26529.03346
28533.60938,28676.28906,28440.63086,28586.90039,28586.90039,324050000,28247.4543,27716.22617,27599.23148,26536.39203
28671.11914,28957.90039,28659.66992,28837.51953,28837.51953,493680000,28385.23008,27758.43564,27635.32432,26542.61337
28764.94922,28808.83984,28604.34961,28679.81055,28679.81055,526110000,28566.64023,27792.64619,27668.64001,26548.72908
28731.30078,28792.56055,28461.73047,28514,28514,370800000,28608.74805,27816.72715,27696.53333,26553.50758
28323.40039,28535.84961,28181.53906,28494.19922,28494.19922,328940000,28622.48594,27846.33809,27721.33932,26558.27508
28570.7207,28842.90039,28570.7207,28606.31055,28606.31055,356140000,28626.36797,27893.78262,27753.90566,26561.20337
28633.55078,28711.92969,28139.40039,28195.41992,28195.41992,358700000,28497.94805,27946.16865,27782.66449,26564.60432
28245.84961,28575.0293,28243.03906,28308.78906,28308.78906,350220000,28423.74375,27997.19912,27811.39814,26566.83774
28270.66016,28450.64063,28196.39063,28210.82031,28210.82031,299420000,28363.10781,28069.58359,27841.92383,26569.68115
28197.41992,28421.31055,28040.17969,28363.66016,28363.66016,330320000,28337,28146.99463,27872.32533,26572.36482
28409.65039,28436.51953,28149.82031,28335.57031,28335.57031,347300000,28282.85195,28205.0751,27906.02399,26572.33936
28185.82031,28185.82031,27370.16016,27685.38086,27685.38086,404150000,28180.84414,28210.14111,27926.975,26571.00436
27651.17969,27707.68945,27457.96094,27463.18945,27463.18945,366400000,28011.72422,28210.66758,27940.28815,26565.74598
27102.14063,27102.14063,26497.39063,26519.94922,26519.94922,496150000,27673.55,28147.58008,27935.14613,26560.13856
26480.98047,26891.89063,26290.7793,26659.10938,26659.10938,419770000,27332.63984,28089.69053,27926.10596,26553.7443
26572.26953,26639.17969,26143.76953,26501.59961,26501.59961,504820000,26965.8457,28030.62998,27911.34961,26549.54027
26691.2793,27043.48047,26691.2793,26925.05078,26925.05078,379990000,26813.77969,27969.45049,27902.87578,26548.11918
27138.68945,27640.21094,27138.68945,27480.0293,27480.0293,350980000,26817.14766,27954.81396,27897.68561,26548.45823
27512.83008,28301.5,27512.83008,27847.66016,27847.66016,447860000,27082.68984,27932.02393,27900.36478,26550.60223
28083.36914,28495.05078,28083.36914,28390.17969,28390.17969,390140000,27428.90391,27930.25742,27907.25378,26551.67277
28399.13086,28431.96094,28189.5,28323.40039,28323.40039,326710000,27793.26406,27917.08242,27914.3651,26555.99065
29467.90039,29933.83008,29130.66016,29157.9707,29157.9707,673310000,28239.84805,27933.10498,27934.81429,26561.22782
29254.16992,29478.85938,29126.99023,29420.91992,29420.91992,526980000,28628.02617,27970.16045,27961.08112,26566.83707
29524.34961,29593.10938,29281.2207,29397.63086,29397.63086,376700000,28938.02031,28014.34199,27988.0738,26572.24178
29231.91016,29311.83008,28902.13086,29080.16992,29080.16992,369320000,29076.01836,28043.64053,28011.19528,26580.47928
29203.90039,29559.25,29203.90039,29479.81055,29479.81055,348810000,29307.30039,28087.31553,28040.19661,26590.06536
29672.35938,29964.28906,29672.35938,29950.43945,29950.43945,418290000,29465.79414,28175.0665,28073.8651,26598.83853
29800.15039,29872.41992,29520.28906,29783.34961,29783.34961,372380000,29538.28008,28248.79453,28098.44658,26604.7692
29875.40039,29930.84961,29432.83984,29438.41992,29438.41992,382850000,29546.43789,28310.17451,28118.27959,26611.32599
29370.91992,29524.90039,29228.38086,29483.23047,29483.23047,331330000,29627.05,28366.15303,28137.4681,26617.08333
29437.57031,29469.89063,29231.19922,29263.48047,29263.48047,305350000,29583.78398,28412.54854,28150.32161,26624.08319
29332.82031,29667.75,29332.82031,29591.26953,29591.26953,387200000,29511.95,28507.84297,28165.94495,26632.05898
29746.10938,30116.50977,29746.10938,30046.24023,30046.24023,432760000,29564.52813,28636.99551,28192.88145,26639.29686
30058.86914,30058.86914,29806.25,29872.4707,29872.4707,323030000,29651.33828,28804.62158,28213.32829,26646.27385
29911.33008,30015.13086,29819.98047,29910.36914,29910.36914,177040000,29736.76602,28967.18457,28226.82611,26651.98835
29854.50977,29854.50977,29463.64063,29638.64063,29638.64063,551350000,29811.79805,29124.03662,28249.25794,26658.59102
29797.5,30083.31055,29797.5,29823.91992,29823.91992,429510000,29858.32813,29268.98008,28277.43477,26664.86947
29695.08984,29902.50977,29599.28906,29883.78906,29883.78906,385280000,29825.83789,29389.16807,28317.14974,26671.1796
29920.83008,30110.88086,29877.26953,29969.51953,29969.51953,405680000,29845.24766,29495.26104,28350.96722,26678.12431
29989.56055,30218.25977,29989.56055,30218.25977,30218.25977,356590000,29906.82578,29586.66504,28395.69521,26684.60072
30233.0293,30233.0293,29967.2207,30069.78906,30069.78906,365810000,29993.05547,29673.98447,28435.76436,26691.06943
29997.94922,30246.2207,29972.07031,30173.88086,30173.88086,311190000,30063.04766,29724.77998,28472.10687,26697.0009
30229.81055,30319.69922,29951.84961,30068.81055,30068.81055,380520000,30100.05195,29757.17451,28506.66038,26703.40556
30032.55078,30063.86914,29876.82031,29999.25977,29999.25977,325550000,30106,29787.25596,28539.4417,26709.6886
29988.21094,30071.13086,29820.83984,30046.36914,30046.36914,393870000,30071.62188,29835.56592,28575.18151,26713.82506
30123.91016,30325.78906,29849.15039,29861.55078,29861.55078,371980000,30029.97422,29854.65293,28611.91702,26720.34351
29919.08984,30243.25977,29894.94922,30199.31055,30199.31055,417770000,30035.06016,29867.09648,28662.77721,26726.39001
30191.38086,30236.0293,30080.10938,30154.53906,30154.53906,344590000,30052.20586,29885.65596,28710.54987,26733.55538
30216,30323.7793,30216,30303.36914,30303.36914,345530000,30113.02773,29928.90342,28769.55384,26739.53022
30314.25977,30343.58984,30029.43945,30179.05078,30179.05078,782070000,30139.56406,29963.69443,28825.61403,26744.77834
30159,30304.14063,29755.5293,30216.44922,30216.44922,437480000,30210.54375,30011.34287,28876.32217,26749.74392
30200.19922,30200.19922,29992.89063,30015.50977,30015.50977,388810000,30173.78359,30032.55488,28916.84632,26754.83883
30046.73047,30292.5293,30046.73047,30129.83008,30129.83008,274050000,30168.8418,30036.73438,28961.46582,26760.08966
30155.91992,30209.66992,30099.30078,30199.86914,30199.86914,145570000,30148.1418,30053.1043,29001.76865,26765.81362
30283.23047,30525.56055,30283.23047,30403.9707,30403.9707,302490000,30193.12578,30077.78438,29044.88649,26770.13875
30492.07031,30588.78906,30274.24023,30335.66992,30335.66992,357610000,30216.96992,30112.63584,29089.10081,26774.5615
30415.08984,30525.34961,30393.03906,30409.56055,30409.56055,291890000,30295.78008,30141.91787,29126.78281,26780.43834
30417.64063,30637.4707,30344.5,30606.48047,30606.48047,284470000,30391.11016,30178.05244,29174.01149,26784.76176
30627.4707,30674.2793,29881.82031,30223.89063,30223.89063,475080000,30395.91445,30190.771,29206.01865,26789.89305
30204.25,30504.89063,30141.7793,30391.59961,30391.59961,350910000,30393.44023,30199.43799,29238.78682,26797.55834
30362.7793,31022.65039,30313.07031,30829.40039,30829.40039,500430000,30492.18633,30237.41855,29276.16182,26807.99722
30901.17969,31193.40039,30897.85938,31041.13086,31041.13086,427810000,30618.50039,30280.78105,29312.88867,26817.89355
31069.58008,31140.66992,30793.26953,31097.9707,31097.9707,381150000,30716.79844,30332.23906,29353.19134,26827.36956
31015.36914,31096.98047,30832.06055,31008.68945,31008.68945,356540000,30873.7582,30382.71055,29394.7695,26836.57476
31015.00977,31114.56055,30888.75977,31068.68945,31068.68945,362620000,31009.17617,30433.82656,29437.67767,26848.25994
31084.88086,31153.36914,30992.05078,31060.4707,31060.4707,413250000,31055.39023,30493.77256,29478.58034,26859.05872
31085.66992,31223.7793,30982.24023,30991.51953,30991.51953,427810000,31045.46797,30533.38301,29525.182,26867.41968
30926.76953,30941.98047,30612.66992,30814.25977,30814.25977,433000000,30988.72578,30566.36904,29566.93984,26874.25164
30887.41992,31086.61914,30865.0293,30930.51953,30930.51953,386400000,30973.0918,30597.72656,29612.26816,26881.78752
31017.53906,31235.98047,30997.78906,31188.38086,31188.38086,384980000,30997.03008,30648.19307,29659.34684,26890.4271
31198.00977,31272.2207,31120.91992,31176.00977,31176.00977,418780000,31020.13789,30696.17109,29706.6875,26897.59443
31141.56055,31141.56055,30908.4707,30996.98047,30996.98047,436040000,31021.23008,30745.24463,29761.88083,26904.60968
30989.84961,30989.84961,30564.06055,30960,30960,472890000,31050.37813,30786.75313,29820.161,26910.3831
30968.55078,31121.41992,30921.71094,30937.03906,30937.03906,373150000,31051.68203,30823.61162,29893.77917,26914.04918
30893.7793,30893.7793,30206.91016,30303.16992,30303.16992,566470000,30874.63984,30818.57158,29954.51351,26919.07118
30377.18945,30951.41016,30377.18945,30603.35938,30603.35938,465140000,30760.10977,30831.95605,30022.87617,26922.19797
30553.91016,30553.91016,29856.30078,29982.61914,29982.61914,536320000,30557.2375,30810.60898,30073.83564,26925.79747
30054.73047,30335.91016,30014.9707,30211.91016,30211.91016,347060000,30407.61953,30790.88047,30119.36699,26931.91205
30276.88086,30840.53906,30276.88086,30687.48047,30687.48047,333160000,30357.70781,30814.05996,30166.69733,26939.12534
30689.65039,30793.41016,30521.31055,30723.59961,30723.59961,305590000,30441.79375,30830.65996,30205.58766,26952.02142
30737.7793,31065.96094,30737.7793,31055.85938,31055.85938,338330000,30532.29375,30841.98291,30251.12865,26968.96676
31093.81055,31252.17969,31083.2207,31148.24023,31148.24023,293550000,30765.41797,30847.33838,30284.2998,26987.41746
31191.19922,31386.09961,31191.19922,31385.75977,31385.75977,322250000,31000.18789,30861.72783,30317.04714,27010.78909
31359.88086,31439.4707,31245.85938,31375.83008,31375.83008,308210000,31137.85781,30880.08486,30350.01712,27035.90759
31428.01953,31511.43945,31221.32031,31437.80078,31437.80078,326450000,31280.69805,30898.54043,30389.31097,27055.605
31466.49023,31543.82031,31244.35938,31430.69922,31430.69922,280320000,31355.66602,30917.05186,30421.82578,27078.69246
31420.80078,31475.31055,31347.80078,31458.40039,31458.40039,263090000,31417.69805,30940.3959,30446.95846,27097.15868
31472.08008,31608.63086,31443.48047,31522.75,31522.75,329210000,31445.09609,30975.82041,30475.94847,27120.04093
31485.60938,31643.69922,31338.75977,31613.01953,31613.01953,343510000,31492.53398,31009.94541,30512.1918,27143.49326
31558.59961,31558.59961,31285.32031,31493.33984,31493.33984,325990000,31503.6418,31025.19336,30545.69362,27175.34035
31504.13086,31647.5293,31469.33984,31494.32031,31494.32031,353070000,31516.36602,31041.10889,30582.87428,27202.43839
31381.11914,31653.48047,31286.57031,31521.68945,31521.68945,387210000,31529.02383,31067.34434,30615.04795,27235.70559
31501.89063,31653.38086,31158.75977,31537.34961,31537.34961,460410000,31531.94375,31096.21182,30639.89977,27280.54409
31499.75,32009.64063,31421.28906,31961.85938,31961.85938,410150000,31601.71172,31147.45283,30674.72292,27314.77905
31955.93945,31984.76953,31293.32031,31402.00977,31402.00977,454110000,31583.4457,31202.39482,30699.58359,27359.54509
31401.28906,31450.89063,30911.36914,30932.36914,30932.36914,532250000,31471.05547,31218.84531,30721.14574,27402.45396
31065.90039,31668.33984,31065.90039,31535.50977,31535.50977,385670000,31473.81953,31296.48984,30749.67223,27450.33979
31535.36914,31623.26953,31377.16016,31391.51953,31391.51953,337270000,31444.65352,31355.47031,30774.80107,27496.93521
31352.96094,31563.31055,31260.14063,31270.08984,31270.08984,409660000,31306.29961,31384.60078,30796.47725,27545.89421
31289.00977,31461.9707,30547.5293,30924.14063,30924.14063,537850000,31210.72578,31394.62783,30808.24193,27599.66243
31029.17969,31580.33008,30766.81055,31496.30078,31496.30078,501810000,31323.51211,31416.6499,30832.01712,27645.90213
31512.15039,32148.03906,31512.15039,31802.43945,31802.43945,496980000,31376.89805,31449.35986,30859.15977,27690.20292
31892.34961,32150.32031,31822.64063,31832.74023,31832.74023,458690000,31465.14219,31471.70889,30888.55859,27730.80646
31906.96094,32389.5,31906.96094,32297.01953,32297.01953,409110000,31670.52813,31517.76836,30926.85459,27776.00984
32354.5,32661.58984,32345.69922,32485.58984,32485.58984,400020000,31982.81797,31570.15781,30967.50827,27819.55634
32462.40039,32793.32031,32462.40039,32778.64063,32778.64063,346400000,32239.28594,31637.55488,31016.12643,27865.54093
32798.83984,32973.39844,32629.75,32953.46094,32953.46094,360080000,32469.49023,31712.30791,31062.02894,27915.05109
32966.75,32966.75,32778.23047,32825.94922,32825.94922,386370000,32668.13203,31777.46787,31106.55244,27963.39247
32825.51953,33047.57813,32782.17969,33015.37109,33015.37109,391200000,32811.80234,31847.58545,31151.75247,28012.59985
32928.16016,33227.78125,32831.25,32862.30078,32862.30078,418480000,32887.14453,31916.0335,31196.47331,28054.04977
32858.35938,32858.35938,32505.07031,32627.9707,32627.9707,811890000,32857.01055,31972.71602,31236.66533,28096.03869
32601.82031,32810.35156,32512.5293,32731.19922,32731.19922,383500000,32812.5582,32033.1915,31281.92682,28133.49527
32691.5,32753.76953,32356.2793,32423.15039,32423.15039,385840000,32731.99844,32077.48154,31320.14883,28169.74815
32470.88086,32787.98828,32418.15039,32420.06055,32420.06055,399390000,32612.93633,32100.3916,31357.15202,28208.20111
32346.81055,32672.68945,32071.41016,32619.48047,32619.48047,411990000,32564.37227,32161.26514,31394.07718,28246.21411
32681.07031,33098.82813,32681.07031,33072.87891,33072.87891,382170000,32653.35391,32268.29063,31439.69733,28286.49337
33087.55078,33259,32905.12891,33171.37109,33171.37109,351610000,32741.38828,32350.08369,31485.72751,28326.19871
33127.87891,33170.92969,32988.92188,33066.96094,33066.96094,307510000,32870.15039,32433.85576,31526.73551,28362.61146
33116.03906,33173.76953,32980.57031,32981.55078,32981.55078,414140000,32982.44844,32519.42881,31572.69652,28402.20634
33054.57813,33167.17188,32985.35156,33153.21094,33153.21094,311880000,33089.19453,32630.88232,31618.72337,28445.99097
33222.37891,33617.94922,33222.37891,33527.19141,33527.19141,344270000,33180.05703,32732.42686,31663.68656,28487.46771
33500.01953,33544.78906,33380.42969,33430.23828,33430.23828,297940000,33231.83047,32813.8168,31703.50501,28528.84688
33444.98047,33521.76172,33347.96094,33446.26172,33446.26172,273440000,33307.69063,32894.49287,31742.6432,28569.38147
33469.89063,33506.80078,33342.64063,33503.57031,33503.57031,304040000,33412.09453,32954.82041,31784.22454,28609.6599
33526.19141,33810.87109,33526.19141,33800.60156,33800.60156,316410000,33541.57266,33020.571,31829.75641,28649.84259
33775.05859,33786.19141,33665.53906,33745.39844,33745.39844,327370000,33585.21406,33068.90889,31874.50521,28687.52347
33721.16016,33741.64063,33545.83984,33677.26953,33677.26953,324480000,33634.62031,33105.09932,31919.26771,28726.62834
33668.94922,33911.25,33668.94922,33730.89063,33730.89063,315330000,33691.54609,33150.34639,31967.87822,28769.59626
33788.53125,34068.73047,33788.53125,34035.98828,34035.98828,319680000,33798.02969,33201.37725,32019.63604,28813.14172
34058.16016,34256.75,34058.16016,34200.67188,34200.67188,343760000,33878.04375,33268.2958,32069.84089,28855.61897
34182.37891,34182.37891,33980.55859,34077.62891,34077.62891,312540000,33944.48984,33340.77871,32118.2012,28897.93839
34034.17969,34034.17969,33687.01172,33821.30078,33821.30078,350960000,33973.29609,33395.28379,32165.27321,28940.6943
33808.30078,34160.33984,33773.80078,34137.30859,34137.30859,290300000,34054.57969,33480.9917,32218.22835,28980.21337
34109.87891,34126.57031,33717.19141,33815.89844,33815.89844,344470000,34010.56172,33550.78359,32266.20934,29021.13628
33804.51953,34157.57031,33713.28906,34043.48828,34043.48828,346380000,33979.125,33621.98398,32328.54798,29063.70624
34044.23047,34148.94141,33941.37109,33981.57031,33981.57031,279300000,33959.91328,33667.41855,32384.8515,29108.44357
33932.12891,34043.98047,33870.46094,33984.92969,33984.92969,289030000,33992.63906,33708.09648,32451.55667,29150.9229
33860.46094,33946.60156,33805.55859,33820.37891,33820.37891,335820000,33929.25313,33745.76738,32511.69782,29194.15181
33855.64063,34087.21094,33744.28125,34060.35938,34060.35938,408450000,33978.14531,33799.70781,32567.91247,29232.80799
33988.75,33988.75,33784.96094,33874.85156,33874.85156,374890000,33944.41797,33835.78984,32620.43333,29274.08454
33904.89063,34221.05859,33904.89063,34113.23047,34113.23047,289770000,33970.75,33865.0918,32671.38952,29313.90592
34080.19922,34147.78125,33765.67969,34133.03125,34133.03125,407860000,34000.37031,33900.23145,32721.13604,29354.55684
34163.98828,34331.19922,34039.66016,34230.33984,34230.33984,253180000,34082.3625,33939.43535,32768.5457,29396.57088
34245.10938,34561.28906,34185.05859,34548.53125,34548.53125,315430000,34179.99688,33991.6834,32821.42406,29437.33193
34578.26953,34811.39063,34464.30859,34777.76172,34777.76172,303400000,34360.57891,34040.54141,32877.09007,29475.64256
34785.26953,35091.55859,34741.57031,34742.82031,34742.82031,361620000,34486.49688,34090.4125,32932.29209,29512.59473
34572.73828,34572.73828,34075.30859,34269.16016,34269.16016,413180000,34513.72266,34120.00703,32979.13809,29546.78035
34206.39844,34207.87109,33555.21875,33587.66016,33587.66016,381350000,34385.18672,34112.84551,33013.55326,29582.39048
33624.73828,34181.76953,33623.48828,34021.44922,34021.44922,350820000,34279.77031,34112.11855,33053.69375,29618.38831
34050.85938,34454.05078,34050.85938,34382.12891,34382.12891,303230000,34200.64375,34121.19141,33101.84023,29651.96288
34375.28906,34383.83984,34176.64844,34327.78906,34327.78906,291910000,34117.6375,34133.69941,33149.06471,29684.37472
34351.17969,34408.98828,34044.10156,34060.66016,34060.66016,289590000,34075.9375,34145.66738,33191.38089,29712.64579
33945.80859,33945.80859,33473.80078,33896.03906,33896.03906,348480000,34137.61328,34133.60391,33230.69238,29739.77791
33906.30078,34233.39844,33872.41016,34084.14844,34084.14844,320150000,34150.15313,34147.01641,33266.06387,29768.67599
34121.91016,34415.48047,34121.91016,34207.83984,34207.83984,306360000,34115.29531,34155.23398,33312.8277,29799.52595
34253.87109,34472.51172,34253.87109,34393.98047,34393.98047,251010000,34128.53359,34175.85449,33370.52122,29837.79383
34428.66016,34511.35156,34266.03125,34312.46094,34312.46094,285760000,34178.89375,34192.23105,33416.80374,29874.1168
34336.33984,34409.58984,34271.44141,34323.05078,34323.05078,258780000,34264.29609,34217.36465,33465.6626,29910.37297
34432.46875,34608.82031,34389.23828,34464.64063,34464.64063,520630000,34340.39453,34237.57871,33518.90511,29944.70409
34558.5,34631.10938,34520.08984,34529.44922,34529.44922,290850000,34404.71641,34270.30859,33578.99359,29979.93617
34584.19141,34849.32031,34542.87109,34575.30859,34575.30859,287700000,34440.98203,34293.4125,33630.31038,30015.43733
34614.62109,34706.64844,34545.96094,34600.37891,34600.37891,263810000,34498.56563,34316.77988,33676.94271,30051.71057
34550.30859,34667.41016,34334.41016,34577.03906,34577.03906,297380000,34549.36328,34334.11484,33722.68102,30088.09153
34618.69141,34772.12109,34618.69141,34756.39063,34756.39063,270050000,34607.71328,34344.50781,33763.67054,30123.40044
34766.19922,34820.91016,34574.51172,34630.23828,34630.23828,259120000,34627.87109,34337.13164,33799.41468,30161.54161
34645.83984,34665.37891,34452.94141,34599.82031,34599.82031,289440000,34632.77344,34329.98164,33829.76768,30197.79803
34626.16016,34654.67188,34439.37109,34447.14063,34447.14063,245100000,34602.12578,34338.88066,33854.66234,30237.1759
34502.51172,34737.78906,34447.25,34466.23828,34466.23828,309310000,34579.96563,34382.80957,33882.00049,30274.19173
34499.80859,34618.08984,34328.64844,34479.60156,34479.60156,260840000,34524.60781,34405.71719,33906.40433,30309.94535
34472.51953,34472.51953,34211.53906,34393.75,34393.75,295530000,34477.31016,34406.29824,33931.92848,30345.63018
34397.10156,34420.37891,34199.16016,34299.32813,34299.32813,272430000,34417.21172,34404.8752,33959.78444,30379.82314
34308.48047,34333.25,33917.10938,34033.67188,34033.67188,347150000,34334.51797,34403.52578,33981.49232,30411.22489
34014.37891,34091.78906,33626.60938,33823.44922,33823.44922,354690000,34205.96016,34399.89629,34004.83063,30442.0578
33622.69922,33622.69922,33271.92969,33290.07813,33290.07813,563920000,33968.05547,34360.19277,34019.33092,30474.59818
33312.07031,33908.08984,33312.07031,33876.96875,33876.96875,317260000,33864.69922,34343.64922,34040.28906,30508.92938
33872.55859,34040.69922,33751.05859,33945.57813,33945.57813,284130000,33793.94922,34321.2291,34054.83405,30541.42495
33948.53906,34009.39844,33869.82813,33874.23828,33874.23828,255280000,33762.0625,34299.31797,34066.5485,30575.22087
33933.91016,34233.01953,33933.91016,34196.82031,34196.82031,275870000,33836.73672,34293.00645,34085.37949,30607.68441
34328.10156,34501.01953,34314.80078,34433.83984,34433.83984,432550000,34065.48906,34291.46641,34109.58431,30638.57262
34428.10156,34449.64844,34186.12891,34283.26953,34283.26953,280280000,34146.74922,34279.15742,34128.41862,30670.06252
34338.89063,34469.82813,34266.82813,34292.28906,34292.28906,282360000,34216.09141,34265.00645,34141.17025,30702.68987
34290.73828,34553.16016,34245.48047,34502.51172,34502.51172,295560000,34341.74609,34260.11309,34159.04147,30735.82596
34507.32031,34640.28125,34498.85156,34633.53125,34633.53125,268280000,34429.08828,34262.9377,34178.8293,30768.93409
34642.42188,34821.92969,34613.48828,34786.35156,34786.35156,301860000,34499.59063,34264.43574,34200.20898,30800.48214
34790.16016,34814.19922,34358.42188,34577.37109,34577.37109,348430000,34558.41094,34261.79238,34213.15514,30833.93822
34604.17188,34708.78125,34435.58984,34681.78906,34681.78906,302700000,34636.31094,34265.89082,34228.76165,30867.07171
34569.01172,34569.01172,34145.58984,34421.92969,34421.92969,335690000,34620.19453,34264.63027,34241.17266,30901.59417
34457.51172,34893.71875,34457.51172,34870.16016,34870.16016,301750000,34667.52031,34284.82637,34260.16048,30937.49792
34836.75,35014.89844,34730.14844,34996.17969,34996.17969,294800000,34709.48594,34310.65527,34276.16367,30972.28634
34959.96094,35018.78906,34876.89063,34888.78906,34888.78906,322430000,34771.76953,34335.40723,34287.63229,31008.20125
34920.82813,35069.17969,34826.87109,34933.23047,34933.23047,344340000,34822.05781,34367.10234,34301.89232,31043.8625
34924.80859,34990.41016,34762.87109,34987.01953,34987.01953,320450000,34935.07578,34414.76973,34321.32096,31077.29355
35007.94141,35090.01172,34647.82031,34687.85156,34687.85156,322980000,34898.61406,34457.98984,34330.49668,31107.01675
34528.48047,34528.48047,33741.76172,33962.03906,33962.03906,440440000,34691.78594,34491.58789,34332.93236,31137.47703
33981.78906,34621.78906,33981.78906,34511.98828,34511.98828,387020000,34616.42578,34523.33887,34340.74069,31168.35628
